Submission_Id,Problem Name,User_Rating,User_Name,Tags,Tags_n,Problem_Rating,,,,,
148053300,102500FFiretrucks Are Red,,vjudge2,[],[],,,,,,
148053299,1312BBogosort,383,Mahfuzur_Rahman,"['constructive algorithms', 'sortings']","['constructive algorithms', 'sortings']",1000,,,,,
148053297,217AIce Skating,1325,imsaksham_p,"['brute force', 'dfs and similar', 'dsu', 'graphs']","['brute force', 'dfs and similar', 'dsu', 'graphs']",1200,,,,,
148053295,1183CComputer Game,,bkifhr10,"['binary search', 'math']","['binary search', 'math']",1400,,,,,
148053294,1642AHard Way,922,rohithvedika,['geometry'],['geometry'],,,,,,
148053292,1191BTokitsukaze and Mahjong,1254,Diganta,"['brute force', 'implementation']","['brute force', 'implementation']",1200,,,,,
148053288,1363BSubsequence Hate,1735,smiling_addu,"['implementation', 'strings']","['implementation', 'strings']",1400,,,,,
148053287,1311AAdd Odd or Subtract Even,,Daniyousef,"['greedy', 'implementation', 'math']","['greedy', 'implementation', 'math']",800,,,,,
148053286,43AFootball,1369,Niloy_Das_19,['strings'],['strings'],1000,,,,,
148053284,427APolice Recruits,,notzaidkhan,['implementation'],['implementation'],800,,,,,
148053283,1581BDiameter of Graph,1037,pratik_patil2303,"['constructive algorithms', 'graphs', 'greedy', 'math']","['constructive algorithms', 'graphs', 'greedy', 'math']",1200,,,,,
148053281,598ATricky Sum,,vjudge5,['math'],['math'],900,,,,,
148053280,651AJoysticks,1447,Greyhound,"['dp', 'greedy', 'implementation', 'math']","['dp', 'greedy', 'implementation', 'math']",1100,,,,,
148053279,71AWay Too Long Words,,ypratik817,['strings'],['strings'],800,,,,,
148053278,1558BUp the Strip,1507,Quirkless,"['brute force', 'dp', 'math', 'number theory', 'two pointers']","['brute force', 'dp', 'math', 'number theory', 'two pointers']",1900,,,,,
148053277,677AVanya and Fence,,Maha_hariri,['implementation'],['implementation'],800,,,,,
148053276,103586AПроизводство роботов,988,adil17ds,[],[],,,,,,
148053275,339AHelpful Maths,,dyun1447,"['greedy', 'implementation', 'sortings', 'strings']","['greedy', 'implementation', 'sortings', 'strings']",800,,,,,
148053274,1244BRooms and Staircases,988,froSTbite,"['brute force', 'implementation']","['brute force', 'implementation']",1000,,,,,
148053272,1593EGardener and Tree,1514,wasted-light,"['brute force', 'data structures', 'dfs and similar', 'greedy', 'implementation', 'trees']","['brute force', 'data structures', 'dfs and similar', 'greedy', 'implementation', 'trees']",1600,,,,,
148053271,103464DA Task With Queries,1887,-SuperNova-,[],[],,,,,,
148053270,1555DSay No to Palindromes,,vjudge2,"['brute force', 'constructive algorithms', 'dp', 'strings']","['brute force', 'constructive algorithms', 'dp', 'strings']",1600,,,,,
148053269,272ADima and Friends,,Tanmay-Codeol,"['implementation', 'math']","['implementation', 'math']",1000,,,,,
148053268,69AYoung Physicist,1052,Rahul_Appu,"['implementation', 'math']","['implementation', 'math']",1000,,,,,
148053266,1363BSubsequence Hate,1190,Abhishek2.0,"['implementation', 'strings']","['implementation', 'strings']",1400,,,,,
148053265,279BBooks,763,shlokagrawal,"['binary search', 'brute force', 'implementation', 'two pointers']","['binary search', 'brute force', 'implementation', 'two pointers']",1400,,,,,
148053264,272ADima and Friends,371,bubble_,"['implementation', 'math']","['implementation', 'math']",1000,,,,,
148053262,208ADubstep,,vjudge1,['strings'],['strings'],900,,,,,
148053261,1ATheatre Square,,moisesxxx19,['math'],['math'],1000,,,,,
148053260,459APashmak and Garden,,tiwarikumarjio.vishal123,['implementation'],['implementation'],1200,,,,,
148053259,816BKaren and Coffee,,grinder7,"['binary search', 'data structures', 'implementation']","['binary search', 'data structures', 'implementation']",1400,,,,,
148053258,263ABeautiful Matrix,,AhmedMonem,['implementation'],['implementation'],800,,,,,
148053257,1516ATit for Tat,,vjudge2,['greedy'],['greedy'],800,,,,,
148053256,1609CComplex Market Analysis,1100,jack_sparrow6309,"['binary search', 'dp', 'implementation', 'number theory', 'schedules', 'two pointers']","['binary search', 'dp', 'implementation', 'number theory', 'schedules', 'two pointers']",1400,,,,,
148053255,1637CAndrew and Stones,1235,dx_apoorv,"['greedy', 'implementation']","['greedy', 'implementation']",1200,,,,,
148053254,1550BMaximum Cost Deletion,1961,adcarryII,"['greedy', 'math']","['greedy', 'math']",1000,,,,,
148053252,230BT-primes,,Rauny,"['binary search', 'implementation', 'math', 'number theory']","['binary search', 'implementation', 'math', 'number theory']",1300,,,,,
148053251,469AI Wanna Be the Guy,,vjudge4,"['greedy', 'implementation']","['greedy', 'implementation']",800,,,,,
148053250,514AChewbaсca and Number,1240,YUVI07,"['greedy', 'implementation']","['greedy', 'implementation']",1200,,,,,
148053249,710AKing Moves,,guptamanan24,['implementation'],['implementation'],800,,,,,
148053247,919DSubstring,1603,jieunie,"['dfs and similar', 'dp', 'graphs']","['dfs and similar', 'dp', 'graphs']",1700,,,,,
148053246,59AWord,,koviroli,"['implementation', 'strings']","['implementation', 'strings']",800,,,,,
148053245,1635AMin Or Sum,361,MAD_CODER17,"['bitmasks', 'greedy']","['bitmasks', 'greedy']",800,,,,,
148053243,281AWord Capitalization,363,its_PranavK,"['implementation', 'strings']","['implementation', 'strings']",800,,,,,
148053242,478BRandom Teams,731,sally22,"['combinatorics', 'constructive algorithms', 'greedy', 'math']","['combinatorics', 'constructive algorithms', 'greedy', 'math']",1300,,,,,
148053241,352BJeff and Periods,605,chan2101,"['implementation', 'sortings']","['implementation', 'sortings']",1300,,,,,
148053240,1133AMiddle of the Contest,736,Deepak2705,['implementation'],['implementation'],1000,,,,,
148053239,977BTwo-gram,827,Priyanshi-Raj,"['implementation', 'strings']","['implementation', 'strings']",900,,,,,
148053238,1296AArray with Odd Sum,,Pankaj7266,['math'],['math'],800,,,,,
148053237,1633DMake Them Equal,1115,blockche,"['dp', 'greedy']","['dp', 'greedy']",1600,,,,,
148053236,1516ATit for Tat,899,Triple_AUd-r,['greedy'],['greedy'],800,,,,,
148053235,71AWay Too Long Words,,nada_246,['strings'],['strings'],800,,,,,
148053234,1537CChallenging Cliffs,980,Joseph_roy,"['constructive algorithms', 'greedy', 'implementation', 'math']","['constructive algorithms', 'greedy', 'implementation', 'math']",1200,,,,,
148053231,448BSuffix Structures,706,hehe234,"['implementation', 'strings']","['implementation', 'strings']",1400,,,,,
148053230,816BKaren and Coffee,,grinder7,"['binary search', 'data structures', 'implementation']","['binary search', 'data structures', 'implementation']",1400,,,,,
148053228,1482BRestore Modulo,1230,NAHDI51,"['implementation', 'math']","['implementation', 'math']",1500,,,,,
148053229,260AAdding Digits,,Chintu_Coder,"['implementation', 'math']","['implementation', 'math']",1400,,,,,
148053227,1454ASpecial Permutation,896,pajik,"['constructive algorithms', 'probabilities']","['constructive algorithms', 'probabilities']",800,,,,,
148053226,50BChoosing Symbol Pairs,361,Taffyy,['strings'],['strings'],1500,,,,,
148053225,275ALights Out,832,vasco,['implementation'],['implementation'],900,,,,,
148053223,110ANearly Lucky Number,,sj_003,['implementation'],['implementation'],800,,,,,
148053222,1644BAnti-Fibonacci Permutation,,Cristiano-R7,"['brute force', 'constructive algorithms', 'implementation']","['brute force', 'constructive algorithms', 'implementation']",,,,,,
148053221,1242B0-1 MST,1708,ani_law17,"['dfs and similar', 'dsu', 'graphs', 'sortings']","['dfs and similar', 'dsu', 'graphs', 'sortings']",1900,,,,,
148053218,149ABusiness trip,,AsteroidX,"['greedy', 'implementation', 'sortings']","['greedy', 'implementation', 'sortings']",900,,,,,
148053217,148AInsomnia cure,,avi0123,"['constructive algorithms', 'implementation', 'math']","['constructive algorithms', 'implementation', 'math']",800,,,,,
148053214,1593CSave More Mice,869,shruti.grover2001,"['binary search', 'greedy', 'greedy']","['binary search', 'greedy', 'greedy']",1000,,,,,
148053213,1311AAdd Odd or Subtract Even,,Daniyousef,"['greedy', 'implementation', 'math']","['greedy', 'implementation', 'math']",800,,,,,
148053212,706BInteresting drink,906,ArtinArashi,"['binary search', 'dp', 'implementation']","['binary search', 'dp', 'implementation']",1100,,,,,
148053211,371BFox Dividing Cheese,1143,SGMmostafa,"['math', 'number theory']","['math', 'number theory']",1300,,,,,
148053210,508BAnton and currency you all know,,struggler_10,"['greedy', 'math', 'strings']","['greedy', 'math', 'strings']",1300,,,,,
148053209,1619GUnusual Minesweeper,1485,vermakunal088,"['binary search', 'dfs and similar', 'dsu', 'greedy', 'sortings']","['binary search', 'dfs and similar', 'dsu', 'greedy', 'sortings']",2000,,,,,
148053208,1427BChess Cheater,,vishnus,"['greedy', 'implementation', 'sortings']","['greedy', 'implementation', 'sortings']",1400,,,,,
148053205,520BTwo Buttons,1133,Java1,"['dfs and similar', 'graphs', 'greedy', 'implementation', 'math', 'shortest paths']","['dfs and similar', 'graphs', 'greedy', 'implementation', 'math', 'shortest paths']",1400,,,,,
148053203,1625CRoad Optimization,1393,MuhammedKhedr,['dp'],['dp'],1700,,,,,
148053202,1638AReverse,1219,nil_khadke,"['constructive algorithms', 'greedy', 'math']","['constructive algorithms', 'greedy', 'math']",800,,,,,
148053201,1245BRestricted RPS,,harjeet_singh,"['constructive algorithms', 'dp', 'greedy']","['constructive algorithms', 'dp', 'greedy']",1200,,,,,
148053200,1042ABenches,868,sona_m,"['binary search', 'implementation']","['binary search', 'implementation']",1100,,,,,
148053198,478AInitial Bet,1281,Abdurroshid,['implementation'],['implementation'],1100,,,,,
148053197,352BJeff and Periods,605,chan2101,"['implementation', 'sortings']","['implementation', 'sortings']",1300,,,,,
148053196,1385AThree Pairwise Maximums,,-2019,['math'],['math'],800,,,,,
148053195,263ABeautiful Matrix,,abhikdas7421,['implementation'],['implementation'],800,,,,,
148053192,1409AYet Another Two Integers Problem,967,quarkeby3,"['greedy', 'math']","['greedy', 'math']",800,,,,,
148053191,155AI_love_\%username\%,,kikomaldonado,['brute force'],['brute force'],800,,,,,
148053190,1267EElections,1563,Nickelth,['greedy'],['greedy'],1700,,,,,
148053188,69AYoung Physicist,803,adityasonawane2222,"['implementation', 'math']","['implementation', 'math']",1000,,,,,
148053187,459APashmak and Garden,,tiwarikumarjio.vishal123,['implementation'],['implementation'],1200,,,,,
148053186,1555DSay No to Palindromes,,bkifhr6,"['brute force', 'constructive algorithms', 'dp', 'strings']","['brute force', 'constructive algorithms', 'dp', 'strings']",1600,,,,,
148053184,327AFlipping Game,,SN2020,"['brute force', 'dp', 'implementation']","['brute force', 'dp', 'implementation']",1200,,,,,
148053183,282ABit++,,mothachetan,['implementation'],['implementation'],800,,,,,
148053182,1196AThree Piles of Candies,1263,armatorix,"['brute force', 'constructive algorithms', 'math']","['brute force', 'constructive algorithms', 'math']",800,,,,,
148053180,230BT-primes,883,kumarmonuagrwl,"['binary search', 'implementation', 'math', 'number theory']","['binary search', 'implementation', 'math', 'number theory']",1300,,,,,
148053178,262ARoma and Lucky Numbers,633,anshvidyabhanu8,['implementation'],['implementation'],800,,,,,
148053177,158ANext Round,842,AnasMations,"['*special', 'implementation']","['*special', 'implementation']",800,,,,,
148053176,1374CMove Brackets,,Ahmad_Nour_Haidar,"['greedy', 'strings']","['greedy', 'strings']",1000,,,,,
148053173,1080APetya and Origami,,JainManan6902,['math'],['math'],800,,,,,
148053172,1618BMissing Bigram,,yc1121,['implementation'],['implementation'],800,,,,,
148053171,208ADubstep,844,Nuha_24,['strings'],['strings'],900,,,,,
148053170,469AI Wanna Be the Guy,,bkifhr7,"['greedy', 'implementation']","['greedy', 'implementation']",800,,,,,
148053169,1ATheatre Square,,moisesxxx19,['math'],['math'],1000,,,,,
148053168,1644CIncrease Subarray Sums,1497,manitianajay45,"['brute force', 'dp', 'greedy', 'implementation']","['brute force', 'dp', 'greedy', 'implementation']",,,,,,
148053167,1633DMake Them Equal,1474,Fighter-Man,"['dp', 'greedy']","['dp', 'greedy']",1600,,,,,
148053166,1592AGamer Hemose,956,karim.elsa3d100,"['binary search', 'greedy', 'math', 'sortings']","['binary search', 'greedy', 'math', 'sortings']",800,,,,,
148053164,32BBorze,,SHIVANI_KAMBLE,"['expression parsing', 'implementation']","['expression parsing', 'implementation']",800,,,,,
148053163,919DSubstring,1603,jieunie,"['dfs and similar', 'dp', 'graphs']","['dfs and similar', 'dp', 'graphs']",1700,,,,,
148053162,1582ALuntik and Concerts,1447,satyamshrma,['math'],['math'],800,,,,,
148053161,1617CPaprika and Permutation,1384,ishwarendra,"['binary search', 'greedy', 'math', 'sortings']","['binary search', 'greedy', 'math', 'sortings']",1300,,,,,
148053160,723AThe New Year: Meeting Friends,,sanadabbagh,"['implementation', 'math', 'sortings']","['implementation', 'math', 'sortings']",800,,,,,
148053159,520BTwo Buttons,1133,Java1,"['dfs and similar', 'graphs', 'greedy', 'implementation', 'math', 'shortest paths']","['dfs and similar', 'graphs', 'greedy', 'implementation', 'math', 'shortest paths']",1400,,,,,
148053156,4AWatermelon,,Mohammad-AlFayad,"['brute force', 'math']","['brute force', 'math']",800,,,,,
148053154,799ACarrot Cakes,,abdallahfaik80,"['brute force', 'implementation']","['brute force', 'implementation']",1100,,,,,
148053152,110ANearly Lucky Number,,kahtan_Al_dayob,['implementation'],['implementation'],800,,,,,
148053153,262BRoma and Changing Signs,964,michaelmonir,['greedy'],['greedy'],1200,,,,,
148053150,710AKing Moves,,guptamanan24,['implementation'],['implementation'],800,,,,,
148053149,1066AVova and Train,970,DivyaPratapSingh,['math'],['math'],1100,,,,,
148053148,116ATram,403,Hamzeh_Hatamleh,['implementation'],['implementation'],800,,,,,
148053147,282ABit++,,mothachetan,['implementation'],['implementation'],800,,,,,
148053146,1133AMiddle of the Contest,736,Deepak2705,['implementation'],['implementation'],1000,,,,,
148053144,1634COKEA,1108,eclipse_nebulla,['constructive algorithms'],['constructive algorithms'],1000,,,,,
148053143,1642DRepetitions Decoding,1466,riankk123,"['constructive algorithms', 'sortings']","['constructive algorithms', 'sortings']",,,,,,
148053145,279BBooks,763,shlokagrawal,"['binary search', 'brute force', 'implementation', 'two pointers']","['binary search', 'brute force', 'implementation', 'two pointers']",1400,,,,,
148053142,1498BBox Fitting,1055,nitace,"['binary search', 'bitmasks', 'data structures', 'greedy']","['binary search', 'bitmasks', 'data structures', 'greedy']",1300,,,,,
148053141,1501AAlexey and Train,788,jeetscmaker,['implementation'],['implementation'],800,,,,,
148053139,61AUltra-Fast Mathematician,,maryam.sadeghi,['implementation'],['implementation'],800,,,,,
148053138,816BKaren and Coffee,,grinder7,"['binary search', 'data structures', 'implementation']","['binary search', 'data structures', 'implementation']",1400,,,,,
148053136,1409AYet Another Two Integers Problem,967,quarkeby3,"['greedy', 'math']","['greedy', 'math']",800,,,,,
148053135,1537CChallenging Cliffs,980,Joseph_roy,"['constructive algorithms', 'greedy', 'implementation', 'math']","['constructive algorithms', 'greedy', 'implementation', 'math']",1200,,,,,
148053134,758AHoliday Of Equality,,Mariammohamed81,"['implementation', 'math']","['implementation', 'math']",800,,,,,
148053133,103464DA Task With Queries,1887,-SuperNova-,[],[],,,,,,
148053132,1520EArranging The Sheep,1282,xanaxxx,"['greedy', 'math']","['greedy', 'math']",1400,,,,,
148053131,112APetya and Strings,,Shahd_Joudeh,"['implementation', 'strings']","['implementation', 'strings']",800,,,,,
148053130,4AWatermelon,,santoshbichukale,"['brute force', 'math']","['brute force', 'math']",800,,,,,
148053129,1185G1Playlist for Polycarp (easy version),1996,induk_v_tsiane,"['bitmasks', 'combinatorics', 'dp']","['bitmasks', 'combinatorics', 'dp']",2100,,,,,
148053128,1615BAnd It's Non-Zero,1224,Jatin2412,"['bitmasks', 'greedy', 'math']","['bitmasks', 'greedy', 'math']",1300,,,,,
148053127,1606AAB Balance,776,prakashprajapat651,['strings'],['strings'],900,,,,,
148053126,158ANext Round,348,RaizelOP,"['*special', 'implementation']","['*special', 'implementation']",800,,,,,
148053125,1555DSay No to Palindromes,,vjudge1,"['brute force', 'constructive algorithms', 'dp', 'strings']","['brute force', 'constructive algorithms', 'dp', 'strings']",1600,,,,,
148053124,1358APark Lighting,571,Priyanshuiiitg,"['greedy', 'math']","['greedy', 'math']",800,,,,,
148053121,230ADragons,705,Safarzoda_Imron,"['greedy', 'sortings']","['greedy', 'sortings']",1000,,,,,
148053120,1638CInversion Graph,1435,mohdikram,"['data structures', 'dsu', 'graphs', 'math']","['data structures', 'dsu', 'graphs', 'math']",1300,,,,,
148053119,508BAnton and currency you all know,,struggler_10,"['greedy', 'math', 'strings']","['greedy', 'math', 'strings']",1300,,,,,
148053118,1567CCarrying Conundrum,1752,Chinmay_03,"['bitmasks', 'combinatorics', 'dp', 'math']","['bitmasks', 'combinatorics', 'dp', 'math']",1600,,,,,
148053117,103031BРаскладывание приборов,1357,wift,[],[],,,,,,
148053116,230BT-primes,1104,TTsFT,"['binary search', 'implementation', 'math', 'number theory']","['binary search', 'implementation', 'math', 'number theory']",1300,,,,,
148053114,1641AGreat Sequence,,bober_blya,"['brute force', 'greedy', 'sortings']","['brute force', 'greedy', 'sortings']",,,,,,
148053113,1196AThree Piles of Candies,,Sahithi_Lokineni,"['brute force', 'constructive algorithms', 'math']","['brute force', 'constructive algorithms', 'math']",800,,,,,
148053112,469BChat Online,990,KetSoSad,['implementation'],['implementation'],1300,,,,,
148053111,1475AOdd Divisor,417,hr_23,"['math', 'number theory']","['math', 'number theory']",900,,,,,
148053108,1133AMiddle of the Contest,851,Bade3,['implementation'],['implementation'],1000,,,,,
148053107,4AWatermelon,,Abolfazl.Pourmohamad,"['brute force', 'math']","['brute force', 'math']",800,,,,,
148053104,651AJoysticks,1447,Greyhound,"['dp', 'greedy', 'implementation', 'math']","['dp', 'greedy', 'implementation', 'math']",1100,,,,,
148053105,1185G1Playlist for Polycarp (easy version),1996,induk_v_tsiane,"['bitmasks', 'combinatorics', 'dp']","['bitmasks', 'combinatorics', 'dp']",2100,,,,,
148053103,230BT-primes,1079,charon96,"['binary search', 'implementation', 'math', 'number theory']","['binary search', 'implementation', 'math', 'number theory']",1300,,,,,
148053102,352BJeff and Periods,1155,sasuke_fam,"['implementation', 'sortings']","['implementation', 'sortings']",1300,,,,,
148053100,121ALucky Sum,1550,utsavm,['implementation'],['implementation'],1100,,,,,
148053099,1538GGift Set,1497,18813155923,"['binary search', 'greedy', 'math', 'ternary search']","['binary search', 'greedy', 'math', 'ternary search']",2100,,,,,
148053098,431ABlack Square,,yazanassad3,['implementation'],['implementation'],800,,,,,
148053097,919DSubstring,1603,jieunie,"['dfs and similar', 'dp', 'graphs']","['dfs and similar', 'dp', 'graphs']",1700,,,,,
148053096,825ABinary Protocol,826,avgcoder17,['implementation'],['implementation'],1100,,,,,
148053092,1494BBerland Crossword,1139,Laveen2001,"['bitmasks', 'brute force', 'greedy', 'implementation']","['bitmasks', 'brute force', 'greedy', 'implementation']",1400,,,,,
148053090,977CLess or Equal,,maximuslol,['sortings'],['sortings'],1200,,,,,
148053089,1196AThree Piles of Candies,1263,armatorix,"['brute force', 'constructive algorithms', 'math']","['brute force', 'constructive algorithms', 'math']",800,,,,,
148053088,448DMultiplication Table,1203,OmarioVIC,"['binary search', 'brute force']","['binary search', 'brute force']",1800,,,,,
148053087,1511AReview Site,,mutyala.devendravenkat15,['greedy'],['greedy'],800,,,,,
148053086,282ABit++,,mustafa_albitar,['implementation'],['implementation'],800,,,,,
148053085,1644CIncrease Subarray Sums,1497,manitianajay45,"['brute force', 'dp', 'greedy', 'implementation']","['brute force', 'dp', 'greedy', 'implementation']",,,,,,
148053083,350CBombs,1506,rrdas,"['greedy', 'implementation', 'sortings']","['greedy', 'implementation', 'sortings']",1600,,,,,
148053082,702BPowers of Two,1267,Primestein1.0,"['brute force', 'data structures', 'implementation', 'math']","['brute force', 'data structures', 'implementation', 'math']",1500,,,,,
148053081,864CBus,,estheryoon,"['greedy', 'implementation', 'math']","['greedy', 'implementation', 'math']",1500,,,,,
148053080,782AAndryusha and Socks,,bkifhr8,['implementation'],['implementation'],800,,,,,
148053078,1632AABC,925,Ghazy.,['implementation'],['implementation'],800,,,,,
148053077,923APrimal Sport,1276,beerbelly,"['math', 'number theory']","['math', 'number theory']",1700,,,,,
148053076,459APashmak and Garden,896,KRISHNA_Aaryaman,['implementation'],['implementation'],1200,,,,,
148053075,1550BMaximum Cost Deletion,1961,adcarryII,"['greedy', 'math']","['greedy', 'math']",1000,,,,,
148053074,230BT-primes,,Rauny,"['binary search', 'implementation', 'math', 'number theory']","['binary search', 'implementation', 'math', 'number theory']",1300,,,,,
148053073,58AChat room,1097,ABoora,"['greedy', 'strings']","['greedy', 'strings']",1000,,,,,
148053072,677AVanya and Fence,,Eman_Selo,['implementation'],['implementation'],800,,,,,
148053071,1555DSay No to Palindromes,,vjudge1,"['brute force', 'constructive algorithms', 'dp', 'strings']","['brute force', 'constructive algorithms', 'dp', 'strings']",1600,,,,,
148053070,1454FArray Partition,1302,NiwhsA,"['binary search', 'data structures', 'greedy', 'two pointers']","['binary search', 'data structures', 'greedy', 'two pointers']",2100,,,,,
148053068,1579DProductive Meeting,1340,Moa2587,"['constructive algorithms', 'graphs', 'greedy']","['constructive algorithms', 'graphs', 'greedy']",1400,,,,,
148053064,1624APlus One on the Subset,478,rd_gujjar08,['math'],['math'],800,,,,,
148053067,1537CChallenging Cliffs,980,Joseph_roy,"['constructive algorithms', 'greedy', 'implementation', 'math']","['constructive algorithms', 'greedy', 'implementation', 'math']",1200,,,,,
148053065,265DGood Sequences,,vjudge4,"['dp', 'number theory']","['dp', 'number theory']",1500,,,,,
148053063,996AHit the Lottery,,7MoOdY,"['dp', 'greedy']","['dp', 'greedy']",800,,,,,
148053062,1190ATokitsukaze and Discard Items,1018,villizain6,"['implementation', 'two pointers']","['implementation', 'two pointers']",1400,,,,,
148053061,780AAndryusha and Socks,847,Ahmed.Fathi,['implementation'],['implementation'],800,,,,,
148053060,617AElephant,,Tarekrahmantowfik,['math'],['math'],800,,,,,
148053059,1582ALuntik and Concerts,1447,satyamshrma,['math'],['math'],800,,,,,
148053056,1159BExpansion coefficient of the array,1332,HP_BenLadeN,"['implementation', 'math']","['implementation', 'math']",1300,,,,,
148053055,1176CLose it!,725,kumar_aayush,"['dp', 'greedy', 'implementation']","['dp', 'greedy', 'implementation']",1300,,,,,
148053054,598ATricky Sum,,bkifhr7,['math'],['math'],900,,,,,
148053053,1558BUp the Strip,1507,Quirkless,"['brute force', 'dp', 'math', 'number theory', 'two pointers']","['brute force', 'dp', 'math', 'number theory', 'two pointers']",1900,,,,,
148053052,489CGiven Length and Sum of Digits...,1471,nagendernss,"['dp', 'greedy', 'implementation']","['dp', 'greedy', 'implementation']",1400,,,,,
148053051,1644ADoors and Keys,,Prakash798,['implementation'],['implementation'],,,,,,
148053050,630AAgain Twenty Five!,572,jf.jui,['number theory'],['number theory'],800,,,,,
148053049,1554ACherry,1064,EXplicit03,['greedy'],['greedy'],800,,,,,
148053048,1196AThree Piles of Candies,,Sahithi_Lokineni,"['brute force', 'constructive algorithms', 'math']","['brute force', 'constructive algorithms', 'math']",800,,,,,
148053047,1ATheatre Square,,siyagraj,['math'],['math'],1000,,,,,
148053046,448BSuffix Structures,706,hehe234,"['implementation', 'strings']","['implementation', 'strings']",1400,,,,,
148053045,228AIs your horseshoe on the other hoof?,,bkifhr10,['implementation'],['implementation'],800,,,,,
148053043,337APuzzles,,vjudge1,['greedy'],['greedy'],900,,,,,
148053041,339BXenia and Ringroad,984,Jaswanth431,['implementation'],['implementation'],1000,,,,,
148053040,1165BPolycarp Training,,Uchiha_Ouda,"['data structures', 'greedy', 'sortings']","['data structures', 'greedy', 'sortings']",1000,,,,,
148053038,158ANext Round,348,RaizelOP,"['*special', 'implementation']","['*special', 'implementation']",800,,,,,
148053037,1133AMiddle of the Contest,736,Deepak2705,['implementation'],['implementation'],1000,,,,,
148053035,59AWord,,heydari.s,"['implementation', 'strings']","['implementation', 'strings']",800,,,,,
148053032,1637CAndrew and Stones,1571,sreeshmaheshwar,"['greedy', 'implementation']","['greedy', 'implementation']",1200,,,,,
148053031,1555DSay No to Palindromes,,bkifhr7,"['brute force', 'constructive algorithms', 'dp', 'strings']","['brute force', 'constructive algorithms', 'dp', 'strings']",1600,,,,,
148053030,1452CTwo Brackets,743,ruayeda.rida,['greedy'],['greedy'],800,,,,,
148053029,112APetya and Strings,,Shuhag,"['implementation', 'strings']","['implementation', 'strings']",800,,,,,
148053028,61AUltra-Fast Mathematician,,maryam.sadeghi,['implementation'],['implementation'],800,,,,,
148053025,1176CLose it!,725,kumar_aayush,"['dp', 'greedy', 'implementation']","['dp', 'greedy', 'implementation']",1300,,,,,
148053024,1364AXXXXX,1212,gamora12,"['brute force', 'data structures', 'number theory', 'two pointers']","['brute force', 'data structures', 'number theory', 'two pointers']",1200,,,,,
148053023,228AIs your horseshoe on the other hoof?,,vjudge4,['implementation'],['implementation'],800,,,,,
148053022,1617CPaprika and Permutation,1384,ishwarendra,"['binary search', 'greedy', 'math', 'sortings']","['binary search', 'greedy', 'math', 'sortings']",1300,,,,,
148053021,1000DYet Another Problem On a Subsequence,1382,Sami.m.b,"['combinatorics', 'dp']","['combinatorics', 'dp']",1900,,,,,
148053019,1360CSimilar Pairs,1048,worldsaver,"['constructive algorithms', 'graph matchings', 'greedy', 'sortings']","['constructive algorithms', 'graph matchings', 'greedy', 'sortings']",1100,,,,,
148053018,1641AGreat Sequence,2299,NuM,"['brute force', 'greedy', 'sortings']","['brute force', 'greedy', 'sortings']",,,,,,
148053016,294AShaass and Oskols,,mahabubruet15,"['implementation', 'math']","['implementation', 'math']",800,,,,,
148053015,1625CRoad Optimization,1393,MuhammedKhedr,['dp'],['dp'],1700,,,,,
148053014,1476AK-divisible Sum,1098,RorcYT,"['binary search', 'constructive algorithms', 'greedy', 'math']","['binary search', 'constructive algorithms', 'greedy', 'math']",1000,,,,,
148053012,1395BBoboniu Plays Chess,917,202001095,['constructive algorithms'],['constructive algorithms'],1100,,,,,
148053011,977FConsecutive Subsequence,,OmShivamR24,['dp'],['dp'],1700,,,,,
148053010,591BRebranding,663,A-_-A,"['implementation', 'strings']","['implementation', 'strings']",1200,,,,,
148053009,1638AReverse,1036,Pravin2022,"['constructive algorithms', 'greedy', 'math']","['constructive algorithms', 'greedy', 'math']",800,,,,,
148053008,810DGlad to see you!,2656,maspy,"['binary search', 'interactive']","['binary search', 'interactive']",2200,,,,,
148053007,339AHelpful Maths,,Ghazal__Dwai,"['greedy', 'implementation', 'sortings', 'strings']","['greedy', 'implementation', 'sortings', 'strings']",800,,,,,
148053006,359ATable,620,daddy9111,"['constructive algorithms', 'greedy', 'implementation']","['constructive algorithms', 'greedy', 'implementation']",1000,,,,,
148053005,282ABit++,,sarthakmethaniya,['implementation'],['implementation'],800,,,,,
148053003,262BRoma and Changing Signs,964,michaelmonir,['greedy'],['greedy'],1200,,,,,
148053002,520BTwo Buttons,1133,Java1,"['dfs and similar', 'graphs', 'greedy', 'implementation', 'math', 'shortest paths']","['dfs and similar', 'graphs', 'greedy', 'implementation', 'math', 'shortest paths']",1400,,,,,
148053001,1555DSay No to Palindromes,,bkifhr7,"['brute force', 'constructive algorithms', 'dp', 'strings']","['brute force', 'constructive algorithms', 'dp', 'strings']",1600,,,,,
148052999,476BDreamoon and WiFi,1225,yashverma_3,"['bitmasks', 'brute force', 'combinatorics', 'dp', 'math', 'probabilities']","['bitmasks', 'brute force', 'combinatorics', 'dp', 'math', 'probabilities']",1300,,,,,
148052998,158BTaxi,,mdabdulaziz2002aziz99,"['*special', 'greedy', 'implementation']","['*special', 'greedy', 'implementation']",1100,,,,,
148052997,1498BBox Fitting,1055,nitace,"['binary search', 'bitmasks', 'data structures', 'greedy']","['binary search', 'bitmasks', 'data structures', 'greedy']",1300,,,,,
148052994,337APuzzles,,_a7md00_,['greedy'],['greedy'],900,,,,,
